Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths),Total confirmed cases of COVID-19 (cases)
Estonia,EST,"Jan 23, 2020",0,0
Estonia,EST,"Jan 24, 2020",0,0
Estonia,EST,"Jan 25, 2020",0,0
Estonia,EST,"Jan 26, 2020",0,0
Estonia,EST,"Jan 27, 2020",0,0
Estonia,EST,"Jan 28, 2020",0,0
Estonia,EST,"Jan 29, 2020",0,0
Estonia,EST,"Jan 30, 2020",0,0
Estonia,EST,"Jan 31, 2020",0,0
Estonia,EST,"Feb 1, 2020",0,0
Estonia,EST,"Feb 2, 2020",0,0
Estonia,EST,"Feb 3, 2020",0,0
Estonia,EST,"Feb 4, 2020",0,0
Estonia,EST,"Feb 5, 2020",0,0
Estonia,EST,"Feb 6, 2020",0,0
Estonia,EST,"Feb 7, 2020",0,0
Estonia,EST,"Feb 8, 2020",0,0
Estonia,EST,"Feb 9, 2020",0,0
Estonia,EST,"Feb 10, 2020",0,0
Estonia,EST,"Feb 11, 2020",0,0
Estonia,EST,"Feb 12, 2020",0,0
Estonia,EST,"Feb 13, 2020",0,0
Estonia,EST,"Feb 14, 2020",0,0
Estonia,EST,"Feb 15, 2020",0,0
Estonia,EST,"Feb 16, 2020",0,0
Estonia,EST,"Feb 17, 2020",0,0
Estonia,EST,"Feb 18, 2020",0,0
Estonia,EST,"Feb 19, 2020",0,0
Estonia,EST,"Feb 20, 2020",0,0
Estonia,EST,"Feb 21, 2020",0,0
Estonia,EST,"Feb 22, 2020",0,0
Estonia,EST,"Feb 23, 2020",0,0
Estonia,EST,"Feb 24, 2020",0,0
Estonia,EST,"Feb 25, 2020",0,0
Estonia,EST,"Feb 26, 2020",0,0
Estonia,EST,"Feb 27, 2020",0,0
Estonia,EST,"Feb 28, 2020",0,1
Estonia,EST,"Feb 29, 2020",0,1
Estonia,EST,"Mar 1, 2020",0,1
Estonia,EST,"Mar 2, 2020",0,1
Estonia,EST,"Mar 4, 2020",0,2
Estonia,EST,"Mar 6, 2020",0,5
Estonia,EST,"Mar 7, 2020",0,10
Estonia,EST,"Mar 11, 2020",0,13
Estonia,EST,"Mar 12, 2020",0,16
Estonia,EST,"Mar 13, 2020",0,27
Estonia,EST,"Mar 14, 2020",0,79
Estonia,EST,"Mar 15, 2020",0,115
Estonia,EST,"Mar 16, 2020",0,171
Estonia,EST,"Mar 17, 2020",0,205
Estonia,EST,"Mar 18, 2020",0,225
Estonia,EST,"Mar 19, 2020",0,258
Estonia,EST,"Mar 20, 2020",0,267
Estonia,EST,"Mar 21, 2020",0,283
Estonia,EST,"Mar 22, 2020",0,306
Estonia,EST,"Mar 23, 2020",0,326
Estonia,EST,"Mar 24, 2020",0,352
Estonia,EST,"Mar 25, 2020",0,369
Estonia,EST,"Mar 26, 2020",1,404
Estonia,EST,"Mar 27, 2020",1,538
Ethiopia,ETH,"Mar 14, 2020",0,1
Ethiopia,ETH,"Mar 15, 2020",0,1
Ethiopia,ETH,"Mar 16, 2020",0,4
Ethiopia,ETH,"Mar 17, 2020",0,5
Ethiopia,ETH,"Mar 18, 2020",0,5
Ethiopia,ETH,"Mar 19, 2020",0,6
Ethiopia,ETH,"Mar 20, 2020",0,7
Ethiopia,ETH,"Mar 21, 2020",0,9
Ethiopia,ETH,"Mar 22, 2020",0,9
Ethiopia,ETH,"Mar 23, 2020",0,11
Ethiopia,ETH,"Mar 24, 2020",0,11
Ethiopia,ETH,"Mar 25, 2020",0,11
Ethiopia,ETH,"Mar 26, 2020",0,12
Ethiopia,ETH,"Mar 27, 2020",0,12
Faeroe Islands,FRO,"Mar 20, 2020",0,72
Faeroe Islands,FRO,"Mar 21, 2020",0,80
Faeroe Islands,FRO,"Mar 22, 2020",0,92
Faeroe Islands,FRO,"Mar 23, 2020",0,115
Faeroe Islands,FRO,"Mar 24, 2020",0,118
Faeroe Islands,FRO,"Mar 25, 2020",0,122
Faeroe Islands,FRO,"Mar 26, 2020",0,132
Faeroe Islands,FRO,"Mar 27, 2020",0,140
Fiji,FJI,"Mar 20, 2020",0,1
Fiji,FJI,"Mar 21, 2020",0,1
Fiji,FJI,"Mar 22, 2020",0,2
Fiji,FJI,"Mar 23, 2020",0,3
Fiji,FJI,"Mar 24, 2020",0,4
Fiji,FJI,"Mar 25, 2020",0,5
Fiji,FJI,"Mar 26, 2020",0,5
Fiji,FJI,"Mar 27, 2020",0,5
Finland,FIN,"Dec 31, 2019",0,0
Finland,FIN,"Jan 1, 2020",0,0
Finland,FIN,"Jan 2, 2020",0,0
Finland,FIN,"Jan 3, 2020",0,0
Finland,FIN,"Jan 4, 2020",0,0
Finland,FIN,"Jan 5, 2020",0,0
Finland,FIN,"Jan 6, 2020",0,0
Finland,FIN,"Jan 7, 2020",0,0
Finland,FIN,"Jan 8, 2020",0,0
Finland,FIN,"Jan 9, 2020",0,0
Finland,FIN,"Jan 10, 2020",0,0
Finland,FIN,"Jan 11, 2020",0,0
Finland,FIN,"Jan 12, 2020",0,0
Finland,FIN,"Jan 13, 2020",0,0
Finland,FIN,"Jan 14, 2020",0,0
Finland,FIN,"Jan 15, 2020",0,0
Finland,FIN,"Jan 16, 2020",0,0
Finland,FIN,"Jan 17, 2020",0,0
Finland,FIN,"Jan 18, 2020",0,0
Finland,FIN,"Jan 19, 2020",0,0
Finland,FIN,"Jan 20, 2020",0,0
Finland,FIN,"Jan 21, 2020",0,0
Finland,FIN,"Jan 22, 2020",0,0
Finland,FIN,"Jan 23, 2020",0,0
Finland,FIN,"Jan 24, 2020",0,0
Finland,FIN,"Jan 25, 2020",0,0
Finland,FIN,"Jan 26, 2020",0,0
Finland,FIN,"Jan 27, 2020",0,0
Finland,FIN,"Jan 28, 2020",0,0
Finland,FIN,"Jan 29, 2020",0,0
Finland,FIN,"Jan 30, 2020",0,1
Finland,FIN,"Jan 31, 2020",0,1
Finland,FIN,"Feb 1, 2020",0,1
Finland,FIN,"Feb 2, 2020",0,1
Finland,FIN,"Feb 3, 2020",0,1
Finland,FIN,"Feb 4, 2020",0,1
Finland,FIN,"Feb 5, 2020",0,1
Finland,FIN,"Feb 6, 2020",0,1
Finland,FIN,"Feb 7, 2020",0,1
Finland,FIN,"Feb 8, 2020",0,1
Finland,FIN,"Feb 9, 2020",0,1
Finland,FIN,"Feb 10, 2020",0,1
Finland,FIN,"Feb 11, 2020",0,1
Finland,FIN,"Feb 12, 2020",0,1
Finland,FIN,"Feb 13, 2020",0,1
Finland,FIN,"Feb 14, 2020",0,1
Finland,FIN,"Feb 15, 2020",0,1
Finland,FIN,"Feb 16, 2020",0,1
Finland,FIN,"Feb 17, 2020",0,1
Finland,FIN,"Feb 18, 2020",0,1
Finland,FIN,"Feb 19, 2020",0,1
Finland,FIN,"Feb 20, 2020",0,1
Finland,FIN,"Feb 21, 2020",0,1
Finland,FIN,"Feb 22, 2020",0,1
Finland,FIN,"Feb 23, 2020",0,1
Finland,FIN,"Feb 24, 2020",0,1
Finland,FIN,"Feb 25, 2020",0,1
Finland,FIN,"Feb 26, 2020",0,1
Finland,FIN,"Feb 27, 2020",0,2
Finland,FIN,"Feb 28, 2020",0,2
Finland,FIN,"Feb 29, 2020",0,3
Finland,FIN,"Mar 1, 2020",0,3
Finland,FIN,"Mar 2, 2020",0,6
Finland,FIN,"Mar 4, 2020",0,7
Finland,FIN,"Mar 6, 2020",0,12
Finland,FIN,"Mar 7, 2020",0,19
Finland,FIN,"Mar 9, 2020",0,30
Finland,FIN,"Mar 10, 2020",0,40
Finland,FIN,"Mar 12, 2020",0,59
Finland,FIN,"Mar 13, 2020",0,155
Finland,FIN,"Mar 15, 2020",0,210
Finland,FIN,"Mar 16, 2020",0,267
Finland,FIN,"Mar 17, 2020",0,272
Finland,FIN,"Mar 18, 2020",0,319
Finland,FIN,"Mar 19, 2020",0,369
Finland,FIN,"Mar 20, 2020",0,400
Finland,FIN,"Mar 21, 2020",0,450
Finland,FIN,"Mar 22, 2020",1,521
Finland,FIN,"Mar 23, 2020",1,626
Finland,FIN,"Mar 24, 2020",1,700
Finland,FIN,"Mar 25, 2020",1,792
Finland,FIN,"Mar 26, 2020",3,880
Finland,FIN,"Mar 27, 2020",4,958
France,FRA,"Dec 31, 2019",0,0
France,FRA,"Jan 1, 2020",0,0
France,FRA,"Jan 2, 2020",0,0
France,FRA,"Jan 3, 2020",0,0
France,FRA,"Jan 4, 2020",0,0
France,FRA,"Jan 5, 2020",0,0
France,FRA,"Jan 6, 2020",0,0
France,FRA,"Jan 7, 2020",0,0
France,FRA,"Jan 8, 2020",0,0
France,FRA,"Jan 9, 2020",0,0
France,FRA,"Jan 10, 2020",0,0
France,FRA,"Jan 11, 2020",0,0
France,FRA,"Jan 12, 2020",0,0
France,FRA,"Jan 13, 2020",0,0
France,FRA,"Jan 14, 2020",0,0
France,FRA,"Jan 15, 2020",0,0
France,FRA,"Jan 16, 2020",0,0
France,FRA,"Jan 17, 2020",0,0
France,FRA,"Jan 18, 2020",0,0
France,FRA,"Jan 19, 2020",0,0
France,FRA,"Jan 20, 2020",0,0
France,FRA,"Jan 21, 2020",0,0
France,FRA,"Jan 22, 2020",0,0
France,FRA,"Jan 23, 2020",0,0
France,FRA,"Jan 24, 2020",0,0
France,FRA,"Jan 25, 2020",0,3
France,FRA,"Jan 26, 2020",0,3
France,FRA,"Jan 27, 2020",0,3
France,FRA,"Jan 28, 2020",0,3
France,FRA,"Jan 29, 2020",0,4
France,FRA,"Jan 30, 2020",0,5
France,FRA,"Jan 31, 2020",0,6
France,FRA,"Feb 1, 2020",0,6
France,FRA,"Feb 2, 2020",0,6
France,FRA,"Feb 3, 2020",0,6
France,FRA,"Feb 4, 2020",0,6
France,FRA,"Feb 5, 2020",0,6
France,FRA,"Feb 6, 2020",0,6
France,FRA,"Feb 7, 2020",0,6
France,FRA,"Feb 8, 2020",0,11
France,FRA,"Feb 9, 2020",0,11
France,FRA,"Feb 10, 2020",0,11
France,FRA,"Feb 11, 2020",0,11
France,FRA,"Feb 12, 2020",0,11
France,FRA,"Feb 13, 2020",0,11
France,FRA,"Feb 14, 2020",0,11
France,FRA,"Feb 15, 2020",1,11
France,FRA,"Feb 16, 2020",1,11
France,FRA,"Feb 17, 2020",1,12
France,FRA,"Feb 18, 2020",1,12
France,FRA,"Feb 19, 2020",1,12
France,FRA,"Feb 20, 2020",1,12
France,FRA,"Feb 21, 2020",1,12
France,FRA,"Feb 22, 2020",1,12
France,FRA,"Feb 23, 2020",1,12
France,FRA,"Feb 24, 2020",1,12
France,FRA,"Feb 25, 2020",1,12
France,FRA,"Feb 26, 2020",1,14
France,FRA,"Feb 27, 2020",2,17
France,FRA,"Feb 28, 2020",2,38
France,FRA,"Feb 29, 2020",2,57
France,FRA,"Mar 1, 2020",2,100
France,FRA,"Mar 2, 2020",2,130
France,FRA,"Mar 3, 2020",3,178
France,FRA,"Mar 4, 2020",4,212
France,FRA,"Mar 5, 2020",4,285
France,FRA,"Mar 6, 2020",7,423
France,FRA,"Mar 7, 2020",9,613
France,FRA,"Mar 8, 2020",10,716
France,FRA,"Mar 9, 2020",19,1126
France,FRA,"Mar 10, 2020",30,1412
France,FRA,"Mar 11, 2020",33,1784
France,FRA,"Mar 12, 2020",48,2281
France,FRA,"Mar 13, 2020",61,2876
France,FRA,"Mar 14, 2020",79,3661
France,FRA,"Mar 15, 2020",91,4499
France,FRA,"Mar 16, 2020",127,5423
France,FRA,"Mar 17, 2020",148,6633
France,FRA,"Mar 18, 2020",175,7730
France,FRA,"Mar 19, 2020",244,9134
France,FRA,"Mar 20, 2020",372,10995
France,FRA,"Mar 21, 2020",450,12612
France,FRA,"Mar 22, 2020",562,14459
France,FRA,"Mar 23, 2020",674,16018
France,FRA,"Mar 24, 2020",860,19856
France,FRA,"Mar 25, 2020",1100,22302
France,FRA,"Mar 26, 2020",1331,25233
France,FRA,"Mar 27, 2020",1696,29155
French Polynesia,PYF,"Mar 19, 2020",0,3
French Polynesia,PYF,"Mar 20, 2020",0,3
French Polynesia,PYF,"Mar 21, 2020",0,15
French Polynesia,PYF,"Mar 22, 2020",0,17
French Polynesia,PYF,"Mar 23, 2020",0,18
French Polynesia,PYF,"Mar 24, 2020",0,23
French Polynesia,PYF,"Mar 25, 2020",0,25
French Polynesia,PYF,"Mar 26, 2020",0,25
French Polynesia,PYF,"Mar 27, 2020",0,30
Gabon,GAB,"Mar 13, 2020",0,1
Gabon,GAB,"Mar 15, 2020",0,1
Gabon,GAB,"Mar 16, 2020",0,1
Gabon,GAB,"Mar 17, 2020",0,1
Gabon,GAB,"Mar 18, 2020",0,1
Gabon,GAB,"Mar 19, 2020",0,3
Gabon,GAB,"Mar 20, 2020",0,3
Gabon,GAB,"Mar 21, 2020",1,3
Gabon,GAB,"Mar 22, 2020",1,3
Gabon,GAB,"Mar 23, 2020",1,6
Gabon,GAB,"Mar 24, 2020",1,6
Gabon,GAB,"Mar 25, 2020",1,6
Gabon,GAB,"Mar 26, 2020",1,6
Gabon,GAB,"Mar 27, 2020",1,7
Gambia,GMB,"Mar 18, 2020",0,1
Gambia,GMB,"Mar 19, 2020",0,1
Gambia,GMB,"Mar 20, 2020",0,1
Gambia,GMB,"Mar 21, 2020",0,1
Gambia,GMB,"Mar 22, 2020",0,1
Gambia,GMB,"Mar 23, 2020",0,1
Gambia,GMB,"Mar 24, 2020",1,2
Gambia,GMB,"Mar 25, 2020",1,3
Gambia,GMB,"Mar 26, 2020",1,3
Gambia,GMB,"Mar 27, 2020",1,3
Georgia,GEO,"Dec 31, 2019",0,0
Georgia,GEO,"Jan 1, 2020",0,0
Georgia,GEO,"Jan 2, 2020",0,0
Georgia,GEO,"Jan 3, 2020",0,0
Georgia,GEO,"Jan 4, 2020",0,0
Georgia,GEO,"Jan 5, 2020",0,0
Georgia,GEO,"Jan 6, 2020",0,0
Georgia,GEO,"Jan 7, 2020",0,0
Georgia,GEO,"Jan 8, 2020",0,0
Georgia,GEO,"Jan 9, 2020",0,0
Georgia,GEO,"Jan 10, 2020",0,0
Georgia,GEO,"Jan 11, 2020",0,0
Georgia,GEO,"Jan 12, 2020",0,0
Georgia,GEO,"Jan 13, 2020",0,0
Georgia,GEO,"Jan 14, 2020",0,0
Georgia,GEO,"Jan 15, 2020",0,0
Georgia,GEO,"Jan 16, 2020",0,0
Georgia,GEO,"Jan 17, 2020",0,0
Georgia,GEO,"Jan 18, 2020",0,0
Georgia,GEO,"Jan 19, 2020",0,0
Georgia,GEO,"Jan 20, 2020",0,0
Georgia,GEO,"Jan 21, 2020",0,0
Georgia,GEO,"Jan 22, 2020",0,0
Georgia,GEO,"Jan 23, 2020",0,0
Georgia,GEO,"Jan 24, 2020",0,0
Georgia,GEO,"Jan 25, 2020",0,0
Georgia,GEO,"Jan 26, 2020",0,0
Georgia,GEO,"Jan 27, 2020",0,0
Georgia,GEO,"Jan 28, 2020",0,0
Georgia,GEO,"Jan 29, 2020",0,0
Georgia,GEO,"Jan 30, 2020",0,0
Georgia,GEO,"Jan 31, 2020",0,0
Georgia,GEO,"Feb 1, 2020",0,0
Georgia,GEO,"Feb 2, 2020",0,0
Georgia,GEO,"Feb 3, 2020",0,0
Georgia,GEO,"Feb 4, 2020",0,0
Georgia,GEO,"Feb 5, 2020",0,0
Georgia,GEO,"Feb 6, 2020",0,0
Georgia,GEO,"Feb 7, 2020",0,0
Georgia,GEO,"Feb 8, 2020",0,0
Georgia,GEO,"Feb 9, 2020",0,0
Georgia,GEO,"Feb 10, 2020",0,0
Georgia,GEO,"Feb 11, 2020",0,0
Georgia,GEO,"Feb 12, 2020",0,0
Georgia,GEO,"Feb 13, 2020",0,0
Georgia,GEO,"Feb 14, 2020",0,0
Georgia,GEO,"Feb 15, 2020",0,0
Georgia,GEO,"Feb 16, 2020",0,0
Georgia,GEO,"Feb 17, 2020",0,0
Georgia,GEO,"Feb 18, 2020",0,0
Georgia,GEO,"Feb 19, 2020",0,0
Georgia,GEO,"Feb 20, 2020",0,0
Georgia,GEO,"Feb 21, 2020",0,0
Georgia,GEO,"Feb 22, 2020",0,0
Georgia,GEO,"Feb 23, 2020",0,0
Georgia,GEO,"Feb 24, 2020",0,0
Georgia,GEO,"Feb 25, 2020",0,0
Georgia,GEO,"Feb 26, 2020",0,0
Georgia,GEO,"Feb 27, 2020",0,1
Georgia,GEO,"Feb 28, 2020",0,1
Georgia,GEO,"Feb 29, 2020",0,2
Georgia,GEO,"Mar 1, 2020",0,3
Georgia,GEO,"Mar 2, 2020",0,3
Georgia,GEO,"Mar 5, 2020",0,3
Georgia,GEO,"Mar 6, 2020",0,9
Georgia,GEO,"Mar 8, 2020",0,12
Georgia,GEO,"Mar 9, 2020",0,13
Georgia,GEO,"Mar 10, 2020",0,15
Georgia,GEO,"Mar 11, 2020",0,23
Georgia,GEO,"Mar 12, 2020",0,24
Georgia,GEO,"Mar 13, 2020",0,25
Georgia,GEO,"Mar 14, 2020",0,30
Georgia,GEO,"Mar 15, 2020",0,30
Georgia,GEO,"Mar 16, 2020",0,30
Georgia,GEO,"Mar 17, 2020",0,33
Georgia,GEO,"Mar 18, 2020",0,34
Georgia,GEO,"Mar 19, 2020",0,34
Georgia,GEO,"Mar 20, 2020",0,40
Georgia,GEO,"Mar 21, 2020",0,43
Georgia,GEO,"Mar 22, 2020",0,49
Georgia,GEO,"Mar 23, 2020",0,54
Georgia,GEO,"Mar 24, 2020",0,61
Georgia,GEO,"Mar 25, 2020",0,70
Georgia,GEO,"Mar 26, 2020",0,73
Georgia,GEO,"Mar 27, 2020",0,79
Germany,DEU,"Dec 31, 2019",0,0
Germany,DEU,"Jan 1, 2020",0,0
Germany,DEU,"Jan 2, 2020",0,0
Germany,DEU,"Jan 3, 2020",0,0
Germany,DEU,"Jan 4, 2020",0,0
Germany,DEU,"Jan 5, 2020",0,0
Germany,DEU,"Jan 6, 2020",0,0
Germany,DEU,"Jan 7, 2020",0,0
Germany,DEU,"Jan 8, 2020",0,0
Germany,DEU,"Jan 9, 2020",0,0
Germany,DEU,"Jan 10, 2020",0,0
Germany,DEU,"Jan 11, 2020",0,0
Germany,DEU,"Jan 12, 2020",0,0
Germany,DEU,"Jan 13, 2020",0,0
Germany,DEU,"Jan 14, 2020",0,0
Germany,DEU,"Jan 15, 2020",0,0
Germany,DEU,"Jan 16, 2020",0,0
Germany,DEU,"Jan 17, 2020",0,0
Germany,DEU,"Jan 18, 2020",0,0
Germany,DEU,"Jan 19, 2020",0,0
Germany,DEU,"Jan 20, 2020",0,0
Germany,DEU,"Jan 21, 2020",0,0
Germany,DEU,"Jan 22, 2020",0,0
Germany,DEU,"Jan 23, 2020",0,0
Germany,DEU,"Jan 24, 2020",0,0
Germany,DEU,"Jan 25, 2020",0,0
Germany,DEU,"Jan 26, 2020",0,0
Germany,DEU,"Jan 27, 2020",0,0
Germany,DEU,"Jan 28, 2020",0,1
Germany,DEU,"Jan 29, 2020",0,4
Germany,DEU,"Jan 30, 2020",0,4
Germany,DEU,"Jan 31, 2020",0,5
Germany,DEU,"Feb 1, 2020",0,7
Germany,DEU,"Feb 2, 2020",0,8
Germany,DEU,"Feb 3, 2020",0,9
Germany,DEU,"Feb 4, 2020",0,11
Germany,DEU,"Feb 5, 2020",0,11
Germany,DEU,"Feb 6, 2020",0,11
Germany,DEU,"Feb 7, 2020",0,12
Germany,DEU,"Feb 8, 2020",0,13
Germany,DEU,"Feb 9, 2020",0,13
Germany,DEU,"Feb 10, 2020",0,13
Germany,DEU,"Feb 11, 2020",0,13
Germany,DEU,"Feb 12, 2020",0,15
Germany,DEU,"Feb 13, 2020",0,15
Germany,DEU,"Feb 14, 2020",0,15
Germany,DEU,"Feb 15, 2020",0,15
Germany,DEU,"Feb 16, 2020",0,15
Germany,DEU,"Feb 17, 2020",0,15
Germany,DEU,"Feb 18, 2020",0,15
Germany,DEU,"Feb 19, 2020",0,15
Germany,DEU,"Feb 20, 2020",0,15
Germany,DEU,"Feb 21, 2020",0,15
Germany,DEU,"Feb 22, 2020",0,15
Germany,DEU,"Feb 23, 2020",0,15
Germany,DEU,"Feb 24, 2020",0,15
Germany,DEU,"Feb 25, 2020",0,15
Germany,DEU,"Feb 26, 2020",0,17
Germany,DEU,"Feb 27, 2020",0,21
Germany,DEU,"Feb 28, 2020",0,47
Germany,DEU,"Feb 29, 2020",0,57
Germany,DEU,"Mar 1, 2020",0,111
Germany,DEU,"Mar 2, 2020",0,129
Germany,DEU,"Mar 3, 2020",0,157
Germany,DEU,"Mar 4, 2020",0,196
Germany,DEU,"Mar 5, 2020",0,262
Germany,DEU,"Mar 6, 2020",0,400
Germany,DEU,"Mar 7, 2020",0,684
Germany,DEU,"Mar 8, 2020",0,847
Germany,DEU,"Mar 9, 2020",0,902
Germany,DEU,"Mar 10, 2020",2,1139
Germany,DEU,"Mar 11, 2020",2,1296
Germany,DEU,"Mar 12, 2020",3,1567
Germany,DEU,"Mar 13, 2020",5,2369
Germany,DEU,"Mar 14, 2020",5,3062
Germany,DEU,"Mar 15, 2020",8,3795
Germany,DEU,"Mar 16, 2020",12,4838
Germany,DEU,"Mar 17, 2020",13,6012
Germany,DEU,"Mar 18, 2020",13,7156
Germany,DEU,"Mar 19, 2020",13,8198
Germany,DEU,"Mar 20, 2020",43,14138
Germany,DEU,"Mar 21, 2020",45,18187
Germany,DEU,"Mar 22, 2020",67,21463
Germany,DEU,"Mar 23, 2020",94,24774
Germany,DEU,"Mar 24, 2020",126,29212
Germany,DEU,"Mar 25, 2020",149,31554
Germany,DEU,"Mar 26, 2020",198,36508
Germany,DEU,"Mar 27, 2020",253,42288
Ghana,GHA,"Mar 13, 2020",0,2
Ghana,GHA,"Mar 15, 2020",0,2
Ghana,GHA,"Mar 16, 2020",0,2
Ghana,GHA,"Mar 17, 2020",0,6
Ghana,GHA,"Mar 18, 2020",0,6
Ghana,GHA,"Mar 19, 2020",0,7
Ghana,GHA,"Mar 20, 2020",0,11
Ghana,GHA,"Mar 21, 2020",0,16
Ghana,GHA,"Mar 22, 2020",1,21
Ghana,GHA,"Mar 23, 2020",1,24
Ghana,GHA,"Mar 24, 2020",2,27
Ghana,GHA,"Mar 25, 2020",2,53
Ghana,GHA,"Mar 26, 2020",3,68
Ghana,GHA,"Mar 27, 2020",3,132
Gibraltar,GIB,"Mar 20, 2020",0,10
Gibraltar,GIB,"Mar 21, 2020",0,10
Gibraltar,GIB,"Mar 22, 2020",0,10
Gibraltar,GIB,"Mar 23, 2020",0,15
Gibraltar,GIB,"Mar 24, 2020",0,15
Gibraltar,GIB,"Mar 25, 2020",0,15
Gibraltar,GIB,"Mar 26, 2020",0,26
Gibraltar,GIB,"Mar 27, 2020",0,35
Greece,GRC,"Dec 31, 2019",0,0
Greece,GRC,"Jan 1, 2020",0,0
Greece,GRC,"Jan 2, 2020",0,0
Greece,GRC,"Jan 3, 2020",0,0
Greece,GRC,"Jan 4, 2020",0,0
Greece,GRC,"Jan 5, 2020",0,0
Greece,GRC,"Jan 6, 2020",0,0
Greece,GRC,"Jan 7, 2020",0,0
Greece,GRC,"Jan 8, 2020",0,0
Greece,GRC,"Jan 9, 2020",0,0
Greece,GRC,"Jan 10, 2020",0,0
Greece,GRC,"Jan 11, 2020",0,0
Greece,GRC,"Jan 12, 2020",0,0
Greece,GRC,"Jan 13, 2020",0,0
Greece,GRC,"Jan 14, 2020",0,0
Greece,GRC,"Jan 15, 2020",0,0
Greece,GRC,"Jan 16, 2020",0,0
Greece,GRC,"Jan 17, 2020",0,0
Greece,GRC,"Jan 18, 2020",0,0
Greece,GRC,"Jan 19, 2020",0,0
Greece,GRC,"Jan 20, 2020",0,0
Greece,GRC,"Jan 21, 2020",0,0
Greece,GRC,"Jan 22, 2020",0,0
Greece,GRC,"Jan 23, 2020",0,0
Greece,GRC,"Jan 24, 2020",0,0
Greece,GRC,"Jan 25, 2020",0,0
Greece,GRC,"Jan 26, 2020",0,0
Greece,GRC,"Jan 27, 2020",0,0
Greece,GRC,"Jan 28, 2020",0,0
Greece,GRC,"Jan 29, 2020",0,0
Greece,GRC,"Jan 30, 2020",0,0
Greece,GRC,"Jan 31, 2020",0,0
Greece,GRC,"Feb 1, 2020",0,0
Greece,GRC,"Feb 2, 2020",0,0
Greece,GRC,"Feb 3, 2020",0,0
Greece,GRC,"Feb 4, 2020",0,0
Greece,GRC,"Feb 5, 2020",0,0
Greece,GRC,"Feb 6, 2020",0,0
Greece,GRC,"Feb 7, 2020",0,0
Greece,GRC,"Feb 8, 2020",0,0
Greece,GRC,"Feb 9, 2020",0,0
Greece,GRC,"Feb 10, 2020",0,0
Greece,GRC,"Feb 11, 2020",0,0
Greece,GRC,"Feb 12, 2020",0,0
Greece,GRC,"Feb 13, 2020",0,0
Greece,GRC,"Feb 14, 2020",0,0
Greece,GRC,"Feb 15, 2020",0,0
Greece,GRC,"Feb 16, 2020",0,0
Greece,GRC,"Feb 17, 2020",0,0
Greece,GRC,"Feb 18, 2020",0,0
Greece,GRC,"Feb 19, 2020",0,0
Greece,GRC,"Feb 20, 2020",0,0
Greece,GRC,"Feb 21, 2020",0,0
Greece,GRC,"Feb 22, 2020",0,0
Greece,GRC,"Feb 23, 2020",0,0
Greece,GRC,"Feb 24, 2020",0,0
Greece,GRC,"Feb 25, 2020",0,0
Greece,GRC,"Feb 26, 2020",0,0
Greece,GRC,"Feb 27, 2020",0,1
Greece,GRC,"Feb 28, 2020",0,3
Greece,GRC,"Feb 29, 2020",0,4
Greece,GRC,"Mar 1, 2020",0,7
Greece,GRC,"Mar 2, 2020",0,7
Greece,GRC,"Mar 5, 2020",0,10
Greece,GRC,"Mar 6, 2020",0,32
Greece,GRC,"Mar 7, 2020",0,45
Greece,GRC,"Mar 8, 2020",0,66
Greece,GRC,"Mar 9, 2020",0,73
Greece,GRC,"Mar 10, 2020",0,84
Greece,GRC,"Mar 11, 2020",0,90
Greece,GRC,"Mar 12, 2020",1,99
Greece,GRC,"Mar 13, 2020",1,133
Greece,GRC,"Mar 14, 2020",1,190
Greece,GRC,"Mar 15, 2020",3,228
Greece,GRC,"Mar 16, 2020",4,331
Greece,GRC,"Mar 17, 2020",4,352
Greece,GRC,"Mar 18, 2020",5,387
Greece,GRC,"Mar 19, 2020",5,418
Greece,GRC,"Mar 20, 2020",5,464
Greece,GRC,"Mar 21, 2020",8,495
Greece,GRC,"Mar 22, 2020",13,530
Greece,GRC,"Mar 23, 2020",15,624
Greece,GRC,"Mar 24, 2020",17,695
Greece,GRC,"Mar 25, 2020",20,743
Greece,GRC,"Mar 26, 2020",22,821
Greece,GRC,"Mar 27, 2020",26,892
Greenland,GRL,"Mar 20, 2020",0,2
Greenland,GRL,"Mar 21, 2020",0,2
Greenland,GRL,"Mar 22, 2020",0,2
Greenland,GRL,"Mar 23, 2020",0,2
Greenland,GRL,"Mar 24, 2020",0,4
Greenland,GRL,"Mar 25, 2020",0,4
Greenland,GRL,"Mar 26, 2020",0,5
Greenland,GRL,"Mar 27, 2020",0,6
Grenada,GRD,"Mar 23, 2020",0,1
Grenada,GRD,"Mar 24, 2020",0,1
Grenada,GRD,"Mar 25, 2020",0,1
Grenada,GRD,"Mar 26, 2020",0,1
Grenada,GRD,"Mar 27, 2020",0,7
Guam,GUM,"Mar 19, 2020",0,3
Guam,GUM,"Mar 20, 2020",0,12
Guam,GUM,"Mar 21, 2020",0,14
Guam,GUM,"Mar 22, 2020",1,15
Guam,GUM,"Mar 23, 2020",1,27
Guam,GUM,"Mar 24, 2020",1,29
Guam,GUM,"Mar 25, 2020",1,32
Guam,GUM,"Mar 26, 2020",1,37
Guam,GUM,"Mar 27, 2020",1,49
Guatemala,GTM,"Mar 15, 2020",0,1
Guatemala,GTM,"Mar 16, 2020",1,1
Guatemala,GTM,"Mar 17, 2020",1,6
